"./nbody_llm_opt";32;100;39258457;;L1-dcache-prefetches;3.48%;4202685724;33.16;2.988;M/sec
"./nbody_llm_opt";32;100;<not supported>;;L1-dcache-prefetch-misses;0.00%;0;100.00;;
"./nbody_llm_opt";32;100;103158774;;fp_ret_sse_avx_ops.all;1.03%;2584000799;21.97;;
"./nbody_llm_opt";32;100;46161680;;fp_ret_sse_avx_ops.dp_add_sub_flops;1.03%;2611606742;22.23;;
"./nbody_llm_opt";32;100;7514508;;fp_ret_sse_avx_ops.dp_div_flops;1.51%;2691389002;22.92;;
"./nbody_llm_opt";32;100;0;;fp_ret_sse_avx_ops.dp_mult_add_flops;0.00%;2753083681;23.43;;
"./nbody_llm_opt";32;100;47504003;;fp_ret_sse_avx_ops.dp_mult_flops;0.62%;2754554195;23.37;;
"./nbody_llm_opt";32;100;0;;fp_ret_sse_avx_ops.sp_add_sub_flops;0.00%;2727044924;23.20;;
"./nbody_llm_opt";32;100;0;;fp_ret_sse_avx_ops.sp_div_flops;0.00%;2704520629;22.97;;
"./nbody_llm_opt";32;100;0;;fp_ret_sse_avx_ops.sp_mult_add_flops;0.00%;2666099882;22.71;;
"./nbody_llm_opt";32;100;0;;fp_ret_sse_avx_ops.sp_mult_flops;0.00%;2634222348;22.49;;
"./nbody_llm_opt";32;300;20536.14;msec;task-clock;0.56%;20536143668;100.00;21.826;CPUs utilized
"./nbody_llm_opt";32;300;196182;;context-switches;5.08%;20536143668;100.00;9.485;K/sec
"./nbody_llm_opt";32;300;401;;cpu-migrations;6.80%;20536143668;100.00;19.388;/sec
"./nbody_llm_opt";32;300;738;;page-faults;0.49%;20536143668;100.00;35.682;/sec
"./nbody_llm_opt";32;300;55821802335;;cycles;0.84%;6822711261;33.66;2.699;GHz
"./nbody_llm_opt";32;300;10004703230;;stalled-cycles-frontend;2.68%;6893699896;33.96;17.67;frontend cycles idle
"./nbody_llm_opt";32;300;5130796769;;stalled-cycles-backend;2.83%;6922639281;34.02;9.06;backend cycles idle
"./nbody_llm_opt";32;300;11245832808;;instructions;0.29%;7121071838;34.95;0.20;insn per cycle
"./nbody_llm_opt";32;300;;;;;0.90;stalled cycles per insn
"./nbody_llm_opt";32;300;2402585680;;branches;0.37%;7095952825;34.74;116.163;M/sec
"./nbody_llm_opt";32;300;151244787;;branch-misses;0.64%;7104468198;34.84;6.33;of all branches
"./nbody_llm_opt";32;300;5408230187;;L1-dcache-loads;0.58%;7021473984;34.47;261.483;M/sec
"./nbody_llm_opt";32;300;278006375;;L1-dcache-load-misses;0.45%;7104700906;34.78;5.19;of all L1-dcache accesses
"./nbody_llm_opt";32;300;<not supported>;;LLC-loads;0.00%;0;100.00;;
"./nbody_llm_opt";32;300;<not supported>;;LLC-load-misses;0.00%;0;100.00;;
"./nbody_llm_opt";32;300;2730351588;;L1-icache-loads;1.06%;6971894144;34.00;132.010;M/sec
"./nbody_llm_opt";32;300;28351143;;L1-icache-load-misses;1.99%;7005987864;34.26;1.06;of all L1-icache accesses
"./nbody_llm_opt";32;300;73880706;;dTLB-loads;0.43%;6886412128;33.63;3.572;M/sec
"./nbody_llm_opt";32;300;14581997;;dTLB-load-misses;1.07%;6898417707;33.78;19.82;of all dTLB cache accesses
"./nbody_llm_opt";32;300;437667;;iTLB-loads;12.29%;6786251400;33.37;21.161;K/sec
"./nbody_llm_opt";32;300;34994;;iTLB-load-misses;22.05%;6720625605;33.11;7.39;of all iTLB cache accesses
"./nbody_llm_opt";32;300;88305162;;L1-dcache-prefetches;0.61%;6711650898;33.09;4.269;M/sec
"./nbody_llm_opt";32;300;<not supported>;;L1-dcache-prefetch-misses;0.00%;0;100.00;;
"./nbody_llm_opt";32;300;452665244;;fp_ret_sse_avx_ops.all;0.49%;4490243998;22.63;;
"./nbody_llm_opt";32;300;202891194;;fp_ret_sse_avx_ops.dp_add_sub_flops;0.95%;4672343485;23.57;;
"./nbody_llm_opt";32;300;35887940;;fp_ret_sse_avx_ops.dp_div_flops;0.38%;4595418002;23.13;;
